Legislation Number,URL,Congress,Bill Text Type,Bill Text Type Code,Latest Title,HTML Url,PDF Url
H.R. 7777,https://www.congress.gov/bill/117th-congress/house-bill/7777,117,Introduced in House,IH,Industrial Control Systems Cybersecurity Training Act,https://www.congress.gov/117/bills/hr7777/generated/BILLS-117hr7777ih.html,https://www.congress.gov/117/bills/hr7777/BILLS-117hr7777ih.pdf
H.R. 3421,https://www.congress.gov/bill/117th-congress/house-bill/3421,117,Introduced in House,IH,SAFE TECH Act,https://www.congress.gov/117/bills/hr3421/generated/BILLS-117hr3421ih.html,https://www.congress.gov/117/bills/hr3421/BILLS-117hr3421ih.pdf
H.R. 3184,https://www.congress.gov/bill/117th-congress/house-bill/3184,117,Introduced in House,IH,Civil Rights Modernization Act of 2021,https://www.congress.gov/117/bills/hr3184/generated/BILLS-117hr3184ih.html,https://www.congress.gov/117/bills/hr3184/BILLS-117hr3184ih.pdf
H.R. 2492,https://www.congress.gov/bill/117th-congress/house-bill/2492,117,Introduced in House,IH,GIVE Act,https://www.congress.gov/117/bills/hr2492/generated/BILLS-117hr2492ih.html,https://www.congress.gov/117/bills/hr2492/BILLS-117hr2492ih.pdf
H.R. 2456,https://www.congress.gov/bill/117th-congress/house-bill/2456,117,Introduced in House,IH,Farmers Fighting Climate Change Act,https://www.congress.gov/117/bills/hr2456/generated/BILLS-117hr2456ih.html,https://www.congress.gov/117/bills/hr2456/BILLS-117hr2456ih.pdf
H.Res. 391,https://www.congress.gov/bill/117th-congress/house-resolution/391,117,Introduced in House,IH,"Supporting the designation of July 21, 2021, as ""Glioblastoma Awareness Day"".",https://www.congress.gov/117/bills/hres391/generated/BILLS-117hres391ih.html,https://www.congress.gov/117/bills/hres391/BILLS-117hres391ih.pdf
H.Res. 147,https://www.congress.gov/bill/117th-congress/house-resolution/147,117,Engrossed in House,EH,"Providing for consideration of the bill (H.R. 803) to designate certain lands in the State of Colorado as components of the National Wilderness Preservation System, and for other purposes, and providing for consideration of the bill (H.R. 5) to prohibit discrimination on the basis of sex, gender identity, and sexual orientation, and for other purposes.",https://www.congress.gov/117/bills/hres147/generated/BILLS-117hres147eh.html,https://www.congress.gov/117/bills/hres147/BILLS-117hres147eh.pdf
H.R. 2607,https://www.congress.gov/bill/117th-congress/house-bill/2607,117,Introduced in House,IH,FASTER Presumptions Act,https://www.congress.gov/117/bills/hr2607/generated/BILLS-117hr2607ih.html,https://www.congress.gov/117/bills/hr2607/BILLS-117hr2607ih.pdf
H.R. 2967,https://www.congress.gov/bill/117th-congress/house-bill/2967,117,Introduced in House,IH,BLUE Pacific Act,https://www.congress.gov/117/bills/hr2967/generated/BILLS-117hr2967ih.html,https://www.congress.gov/117/bills/hr2967/BILLS-117hr2967ih.pdf
H.R. 1187,https://www.congress.gov/bill/117th-congress/house-bill/1187,117,Engrossed in House,EH,Corporate Governance Improvement and Investor Protection Act,https://www.congress.gov/117/bills/hr1187/generated/BILLS-117hr1187eh.html,https://www.congress.gov/117/bills/hr1187/BILLS-117hr1187eh.pdf
H.R. 1187,https://www.congress.gov/bill/117th-congress/house-bill/1187,117,Referred in Senate,RFS,Corporate Governance Improvement and Investor Protection Act,https://www.congress.gov/117/bills/hr1187/generated/BILLS-117hr1187rfs.html,https://www.congress.gov/117/bills/hr1187/BILLS-117hr1187rfs.pdf
H.R. 1976,https://www.congress.gov/bill/117th-congress/house-bill/1976,117,Introduced in House,IH,Medicare for All Act of 2021,https://www.congress.gov/117/bills/hr1976/generated/BILLS-117hr1976ih.html,https://www.congress.gov/117/bills/hr1976/BILLS-117hr1976ih.pdf
H.R. 9235,https://www.congress.gov/bill/117th-congress/house-bill/9235,117,Introduced in House,IH,Supporting Women COPS Act of 2022,https://www.congress.gov/117/bills/hr9235/generated/BILLS-117hr9235ih.html,https://www.congress.gov/117/bills/hr9235/BILLS-117hr9235ih.pdf
H.R. 7777,https://www.congress.gov/bill/117th-congress/house-bill/7777,117,Reported in House,RH,Industrial Control Systems Cybersecurity Training Act,https://www.congress.gov/117/bills/hr7777/generated/BILLS-117hr7777rh.html,https://www.congress.gov/117/bills/hr7777/BILLS-117hr7777rh.pdf
H.R. 6553,https://www.congress.gov/bill/117th-congress/house-bill/6553,117,Introduced in House,IH,AI JOBS Act of 2022,https://www.congress.gov/117/bills/hr6553/generated/BILLS-117hr6553ih.html,https://www.congress.gov/117/bills/hr6553/BILLS-117hr6553ih.pdf
H.R. 5363,https://www.congress.gov/bill/117th-congress/house-bill/5363,117,Introduced in House,IH,Back To Work Act,https://www.congress.gov/117/bills/hr5363/generated/BILLS-117hr5363ih.html,https://www.congress.gov/117/bills/hr5363/BILLS-117hr5363ih.pdf
H.R. 2543,https://www.congress.gov/bill/117th-congress/house-bill/2543,117,Reported in House,RH,Federal Reserve Racial and Economic Equity Act,https://www.congress.gov/117/bills/hr2543/generated/BILLS-117hr2543rh.html,https://www.congress.gov/117/bills/hr2543/BILLS-117hr2543rh.pdf
H.R. 2233,https://www.congress.gov/bill/117th-congress/house-bill/2233,117,Introduced in House,IH,Aretha Franklin Congressional Gold Medal Act,https://www.congress.gov/117/bills/hr2233/generated/BILLS-117hr2233ih.html,https://www.congress.gov/117/bills/hr2233/BILLS-117hr2233ih.pdf
H.R. 144,https://www.congress.gov/bill/117th-congress/house-bill/144,117,Engrossed in House,EH,Supporting Early-Career Researchers Act,https://www.congress.gov/117/bills/hr144/generated/BILLS-117hr144eh.html,https://www.congress.gov/117/bills/hr144/BILLS-117hr144eh.pdf
H.R. 144,https://www.congress.gov/bill/117th-congress/house-bill/144,117,Referred in Senate,RFS,Supporting Early-Career Researchers Act,https://www.congress.gov/117/bills/hr144/generated/BILLS-117hr144rfs.html,https://www.congress.gov/117/bills/hr144/BILLS-117hr144rfs.pdf
H.Res. 590,https://www.congress.gov/bill/117th-congress/house-resolution/590,117,Introduced in House,IH,"Recognizing that many Americans are not aware of the ways in which health care policy can affect every part of their lives and expressing support for the designation of the month of August as ""National Health Care Awareness Month"".",https://www.congress.gov/117/bills/hres590/generated/BILLS-117hres590ih.html,https://www.congress.gov/117/bills/hres590/BILLS-117hres590ih.pdf
H.Res. 68,https://www.congress.gov/bill/117th-congress/house-resolution/68,117,Introduced in House,IH,"Raising awareness and encouraging the prevention of stalking by expressing support for the designation of January 2021 as ""National Stalking Awareness Month"".",https://www.congress.gov/117/bills/hres68/generated/BILLS-117hres68ih.html,https://www.congress.gov/117/bills/hres68/BILLS-117hres68ih.pdf
H.R. 9516,https://www.congress.gov/bill/117th-congress/house-bill/9516,117,Introduced in House,IH,AACCENT Act,https://www.congress.gov/117/bills/hr9516/generated/BILLS-117hr9516ih.html,https://www.congress.gov/117/bills/hr9516/BILLS-117hr9516ih.pdf
H.R. 7454,https://www.congress.gov/bill/117th-congress/house-bill/7454,117,Introduced in House,IH,Hispanic Educational Resources and Empowerment Act of 2022,https://www.congress.gov/117/bills/hr7454/generated/BILLS-117hr7454ih.html,https://www.congress.gov/117/bills/hr7454/BILLS-117hr7454ih.pdf
H.R. 7141,https://www.congress.gov/bill/117th-congress/house-bill/7141,117,Introduced in House,IH,College Completion Fund Act of 2022,https://www.congress.gov/117/bills/hr7141/generated/BILLS-117hr7141ih.html,https://www.congress.gov/117/bills/hr7141/BILLS-117hr7141ih.pdf
H.R. 6696,https://www.congress.gov/bill/117th-congress/house-bill/6696,117,Introduced in House,IH,HELP Act of 2022,https://www.congress.gov/117/bills/hr6696/generated/BILLS-117hr6696ih.html,https://www.congress.gov/117/bills/hr6696/BILLS-117hr6696ih.pdf
H.R. 4961,https://www.congress.gov/bill/117th-congress/house-bill/4961,117,Introduced in House,IH,Rural Veterans Travel Enhancement Act of 2021,https://www.congress.gov/117/bills/hr4961/generated/BILLS-117hr4961ih.html,https://www.congress.gov/117/bills/hr4961/BILLS-117hr4961ih.pdf
H.Res. 1218,https://www.congress.gov/bill/117th-congress/house-resolution/1218,117,Introduced in House,IH,Condemning the Supreme Court's decision to overturn Roe v. Wade and Planned Parenthood v. Casey and committing to advancing reproductive justice and judicial reform.,https://www.congress.gov/117/bills/hres1218/generated/BILLS-117hres1218ih.html,https://www.congress.gov/117/bills/hres1218/BILLS-117hres1218ih.pdf
H.Res. 717,https://www.congress.gov/bill/117th-congress/house-resolution/717,117,Introduced in House,IH,Recognizing the Dominican community's presence and contributions to Washington Heights and Inwood.,https://www.congress.gov/117/bills/hres717/generated/BILLS-117hres717ih.html,https://www.congress.gov/117/bills/hres717/BILLS-117hres717ih.pdf
H.R. 9400,https://www.congress.gov/bill/117th-congress/house-bill/9400,117,Introduced in House,IH,AHEAD Act of 2022,https://www.congress.gov/117/bills/hr9400/generated/BILLS-117hr9400ih.html,https://www.congress.gov/117/bills/hr9400/BILLS-117hr9400ih.pdf
H.R. 9163,https://www.congress.gov/bill/117th-congress/house-bill/9163,117,Introduced in House,IH,Advancing Justice for Servicemembers Act,https://www.congress.gov/117/bills/hr9163/generated/BILLS-117hr9163ih.html,https://www.congress.gov/117/bills/hr9163/BILLS-117hr9163ih.pdf
H.R. 7896,https://www.congress.gov/bill/117th-congress/house-bill/7896,117,Introduced in House,IH,No ESG at TSP Act,https://www.congress.gov/117/bills/hr7896/generated/BILLS-117hr7896ih.html,https://www.congress.gov/117/bills/hr7896/BILLS-117hr7896ih.pdf
H.R. 6420,https://www.congress.gov/bill/117th-congress/house-bill/6420,117,Introduced in House,IH,Sex Trafficking Demand Reduction Act,https://www.congress.gov/117/bills/hr6420/generated/BILLS-117hr6420ih.html,https://www.congress.gov/117/bills/hr6420/BILLS-117hr6420ih.pdf
H.R. 6211,https://www.congress.gov/bill/117th-congress/house-bill/6211,117,Introduced in House,IH,Strengthening Relations in Military Communities Act of 2021,https://www.congress.gov/117/bills/hr6211/generated/BILLS-117hr6211ih.html,https://www.congress.gov/117/bills/hr6211/BILLS-117hr6211ih.pdf
H.R. 5113,https://www.congress.gov/bill/117th-congress/house-bill/5113,117,Introduced in House,IH,REMEDI Act,https://www.congress.gov/117/bills/hr5113/generated/BILLS-117hr5113ih.html,https://www.congress.gov/117/bills/hr5113/BILLS-117hr5113ih.pdf
H.R. 1723,https://www.congress.gov/bill/117th-congress/house-bill/1723,117,Introduced in House,IH,IDEA Act,https://www.congress.gov/117/bills/hr1723/generated/BILLS-117hr1723ih.html,https://www.congress.gov/117/bills/hr1723/BILLS-117hr1723ih.pdf
H.J.Res. 14,https://www.congress.gov/bill/117th-congress/house-joint-resolution/14,117,Introduced in House,IH,Proposing an amendment to the Constitution of the United States to abolish the electoral college and to provide for the direct election of the President and Vice President of the United States.,https://www.congress.gov/117/bills/hjres14/generated/BILLS-117hjres14ih.html,https://www.congress.gov/117/bills/hjres14/BILLS-117hjres14ih.pdf
H.Con.Res. 106,https://www.congress.gov/bill/117th-congress/house-concurrent-resolution/106,117,Introduced in House,IH,"Supporting the designation of the week of September 19 through September 23, 2022, as ""Malnutrition Awareness Week"".",https://www.congress.gov/117/bills/hconres106/generated/BILLS-117hconres106ih.html,https://www.congress.gov/117/bills/hconres106/BILLS-117hconres106ih.pdf
H.Res. 1310,https://www.congress.gov/bill/117th-congress/house-resolution/1310,117,Introduced in House,IH,Acknowledging and commemorating the women in the Army who served in the Women's Army Auxiliary Corps and the Women's Army Corp during World War II.,https://www.congress.gov/117/bills/hres1310/generated/BILLS-117hres1310ih.html,https://www.congress.gov/117/bills/hres1310/BILLS-117hres1310ih.pdf
H.Res. 1160,https://www.congress.gov/bill/117th-congress/house-resolution/1160,117,Introduced in House,IH,"Commending Sewa International USA and all its volunteers in chapters across America for their critical role in combating the COVID-19 pandemic in the United States, India, and several other countries.",https://www.congress.gov/117/bills/hres1160/generated/BILLS-117hres1160ih.html,https://www.congress.gov/117/bills/hres1160/BILLS-117hres1160ih.pdf
H.Res. 1072,https://www.congress.gov/bill/117th-congress/house-resolution/1072,117,Introduced in House,IH,"Expressing support for the designation of April 30, 2022, as ""National Adult Hepatitis B Vaccination Awareness Day"".",https://www.congress.gov/117/bills/hres1072/generated/BILLS-117hres1072ih.html,https://www.congress.gov/117/bills/hres1072/BILLS-117hres1072ih.pdf
H.Res. 865,https://www.congress.gov/bill/117th-congress/house-resolution/865,117,Introduced in House,IH,"Raising awareness and encouraging the prevention of stalking by designating January 2022 as ""National Stalking Awareness Month"".",https://www.congress.gov/117/bills/hres865/generated/BILLS-117hres865ih.html,https://www.congress.gov/117/bills/hres865/BILLS-117hres865ih.pdf
H.Res. 434,https://www.congress.gov/bill/117th-congress/house-resolution/434,117,Introduced in House,IH,"Supports the designation of ""ALS Awareness Month"".",https://www.congress.gov/117/bills/hres434/generated/BILLS-117hres434ih.html,https://www.congress.gov/117/bills/hres434/BILLS-117hres434ih.pdf
H.R. 9604,https://www.congress.gov/bill/117th-congress/house-bill/9604,117,Introduced in House,IH,Expanding Disability Access to Higher Education Act,https://www.congress.gov/117/bills/hr9604/generated/BILLS-117hr9604ih.html,https://www.congress.gov/117/bills/hr9604/BILLS-117hr9604ih.pdf
H.R. 4898,https://www.congress.gov/bill/117th-congress/house-bill/4898,117,Introduced in House,IH,HALT Campus Sexual Violence Act of 2021,https://www.congress.gov/117/bills/hr4898/generated/BILLS-117hr4898ih.html,https://www.congress.gov/117/bills/hr4898/BILLS-117hr4898ih.pdf
H.R. 9226,https://www.congress.gov/bill/117th-congress/house-bill/9226,117,Introduced in House,IH,Endowment Transparency Act,https://www.congress.gov/117/bills/hr9226/generated/BILLS-117hr9226ih.html,https://www.congress.gov/117/bills/hr9226/BILLS-117hr9226ih.pdf
H.R. 6830,https://www.congress.gov/bill/117th-congress/house-bill/6830,117,Introduced in House,IH,Headstones for Honor Act,https://www.congress.gov/117/bills/hr6830/generated/BILLS-117hr6830ih.html,https://www.congress.gov/117/bills/hr6830/BILLS-117hr6830ih.pdf
H.R. 1336,https://www.congress.gov/bill/117th-congress/house-bill/1336,117,Introduced in House,IH,National Statistics on Deadly Force Transparency Act of 2021,https://www.congress.gov/117/bills/hr1336/generated/BILLS-117hr1336ih.html,https://www.congress.gov/117/bills/hr1336/BILLS-117hr1336ih.pdf
H.R. 1290,https://www.congress.gov/bill/117th-congress/house-bill/1290,117,Introduced in House,IH,National Commission on Renaming the J. Edgar Hoover FBI Headquarters Building Act of 2021,https://www.congress.gov/117/bills/hr1290/generated/BILLS-117hr1290ih.html,https://www.congress.gov/117/bills/hr1290/BILLS-117hr1290ih.pdf
H.Res. 1425,https://www.congress.gov/bill/117th-congress/house-resolution/1425,117,Introduced in House,IH,"Supporting the goals and ideals of ""National Nonviolence Week"" to raise awareness of youth violence in the United States.",https://www.congress.gov/117/bills/hres1425/generated/BILLS-117hres1425ih.html,https://www.congress.gov/117/bills/hres1425/BILLS-117hres1425ih.pdf
H.Res. 715,https://www.congress.gov/bill/117th-congress/house-resolution/715,117,Introduced in House,IH,"Supporting the goals and ideals of ""National Nonviolence Week"" to raise awareness of youth violence in the United States.",https://www.congress.gov/117/bills/hres715/generated/BILLS-117hres715ih.html,https://www.congress.gov/117/bills/hres715/BILLS-117hres715ih.pdf
